scenario,STRATEGIC_CITY_NAME,service_date,assignment_unit_id,job_count,unique_stop_count,distance_km,duration_min,region_id
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r01_sm09,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r01_sm10,7,7,54.606,65.53,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r01_sm11,8,8,81.869,98.24,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r02_sm01,3,3,60.385,72.46,new_jersey_nj_r02
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r03_sm01,7,7,99.816,119.78,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r03_sm02,1,1,0.0,0.0,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r03_sm03,3,3,23.835,28.6,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r03_sm04,1,1,0.0,0.0,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r03_sm05,8,8,118.425,142.11,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r03_sm06,5,5,96.22,115.46,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r03_sm07,7,7,115.896,139.08,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r03_sm08,7,7,149.188,179.03,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r03_sm09,6,6,85.829,102.99,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r04_sm01,1,1,0.0,0.0,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r04_sm02,7,7,101.092,121.31,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-24,new_jersey_nj_r04_sm03,6,6,89.378,107.25,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r01_sm01,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r01_sm02,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r01_sm03,8,8,97.58,117.1,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r01_sm04,8,8,69.917,83.9,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r01_sm05,6,6,91.13,109.36,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r01_sm06,7,7,121.313,145.58,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r01_sm07,2,2,32.623,39.15,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r01_sm08,4,4,82.843,99.41,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r01_sm09,7,7,149.137,178.96,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r02_sm01,1,1,0.0,0.0,new_jersey_nj_r02
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r03_sm01,8,8,57.113,68.54,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r03_sm02,4,4,32.907,39.49,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r03_sm03,7,7,96.349,115.62,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r03_sm04,1,1,0.0,0.0,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r03_sm05,1,1,0.0,0.0,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r03_sm06,7,7,99.078,118.89,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r03_sm07,7,7,112.859,135.43,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r04_sm01,1,1,0.0,0.0,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r04_sm02,7,7,51.101,61.32,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r04_sm03,5,5,71.765,86.12,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r04_sm04,2,2,30.835,37.0,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-25,new_jersey_nj_r04_sm05,7,7,105.039,126.05,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm01,7,7,97.436,116.92,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm02,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm03,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm04,4,4,73.564,88.28,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm05,7,7,105.707,126.85,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm06,7,7,75.476,90.57,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm07,7,7,111.215,133.46,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm08,7,7,79.51,95.41,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm09,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm10,8,8,125.649,150.78,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm11,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r01_sm12,7,7,91.845,110.21,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r02_sm01,1,1,0.0,0.0,new_jersey_nj_r02
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r03_sm01,8,8,87.036,104.44,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r03_sm02,3,3,20.706,24.85,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r03_sm03,4,4,52.814,63.38,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r03_sm04,3,3,19.818,23.78,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r03_sm05,8,8,87.955,105.55,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r03_sm06,1,1,0.0,0.0,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r03_sm07,7,7,101.294,121.55,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r04_sm01,1,1,0.0,0.0,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r04_sm02,7,7,66.03,79.24,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r04_sm03,7,7,76.826,92.19,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r04_sm04,2,2,20.872,25.05,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-26,new_jersey_nj_r04_sm05,6,6,125.442,150.53,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm01,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm02,3,3,11.241,13.49,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm03,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm04,8,8,61.028,73.23,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm05,4,4,26.341,31.61,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm06,7,7,115.856,139.03,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm07,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm08,6,6,46.628,55.95,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm09,7,7,60.763,72.92,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm10,6,6,50.261,60.31,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm11,7,7,104.615,125.54,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r01_sm12,5,5,52.09,62.51,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r02_sm01,4,4,24.731,29.68,new_jersey_nj_r02
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r02_sm02,2,2,13.577,16.29,new_jersey_nj_r02
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r03_sm01,7,7,88.735,106.48,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r03_sm02,1,1,0.0,0.0,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r03_sm03,1,1,0.0,0.0,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r03_sm04,7,7,71.137,85.36,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r03_sm05,1,1,0.0,0.0,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r03_sm06,7,7,71.758,86.11,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r03_sm07,4,4,69.917,83.9,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r03_sm08,8,8,93.066,111.68,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r03_sm09,8,8,94.589,113.51,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r04_sm01,6,6,47.431,56.92,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r04_sm02,1,1,0.0,0.0,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-27,new_jersey_nj_r04_sm03,5,5,59.304,71.16,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-02-28,new_jersey_nj_r03_sm01,1,1,0.0,0.0,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-03-02,new_jersey_nj_r01_sm01,7,7,122.569,147.08,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-03-02,new_jersey_nj_r01_sm02,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-03-02,new_jersey_nj_r01_sm03,7,7,143.893,172.67,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-03-02,new_jersey_nj_r03_sm01,5,5,84.832,101.8,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-03-02,new_jersey_nj_r03_sm02,2,2,21.308,25.57,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-03-02,new_jersey_nj_r04_sm01,3,3,35.876,43.05,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-03-02,new_jersey_nj_r04_sm02,3,3,48.608,58.33,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-03-03,new_jersey_nj_r01_sm01,5,5,43.912,52.69,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-03-03,new_jersey_nj_r01_sm02,3,3,33.79,40.55,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-03-03,new_jersey_nj_r01_sm03,4,4,27.117,32.54,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-03-03,new_jersey_nj_r03_sm01,4,4,34.59,41.51,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-03-03,new_jersey_nj_r03_sm02,2,2,69.899,83.88,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-03-03,new_jersey_nj_r04_sm01,3,3,40.561,48.67,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-03-03,new_jersey_nj_r04_sm02,4,4,86.981,104.38,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-03-04,new_jersey_nj_r01_sm01,3,3,140.299,168.36,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-03-04,new_jersey_nj_r03_sm01,2,2,6.632,7.96,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-03-04,new_jersey_nj_r04_sm01,3,3,102.191,122.63,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-03-05,new_jersey_nj_r03_sm01,4,3,52.576,63.09,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-03-06,new_jersey_nj_r01_sm01,1,1,0.0,0.0,new_jersey_nj_r01
integrated,"New Jersey, NJ",2026-03-06,new_jersey_nj_r04_sm01,5,5,100.158,120.19,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-03-09,new_jersey_nj_r03_sm01,1,1,0.0,0.0,new_jersey_nj_r03
integrated,"New Jersey, NJ",2026-03-09,new_jersey_nj_r04_sm01,1,1,0.0,0.0,new_jersey_nj_r04
integrated,"New Jersey, NJ",2026-03-13,new_jersey_nj_r04_sm01,1,1,0.0,0.0,new_jersey_nj_r04
integrated,"North Jersey, NJ",2026-01-02,north_jersey_nj_r01_sm01,5,5,42.771,51.33,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-02,north_jersey_nj_r01_sm02,2,2,6.197,7.44,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-02,north_jersey_nj_r01_sm03,4,4,56.197,67.44,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-03,north_jersey_nj_r01_sm01,2,2,17.359,20.83,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-05,north_jersey_nj_r01_sm01,2,2,14.93,17.92,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-05,north_jersey_nj_r01_sm02,7,7,36.875,44.25,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-05,north_jersey_nj_r01_sm03,5,5,83.092,99.71,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-06,north_jersey_nj_r01_sm01,6,6,63.272,75.93,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-06,north_jersey_nj_r01_sm02,5,5,82.473,98.97,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-06,north_jersey_nj_r01_sm03,5,5,38.69,46.43,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-06,north_jersey_nj_r01_sm04,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-07,north_jersey_nj_r01_sm01,5,4,56.796,68.16,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-07,north_jersey_nj_r01_sm02,7,7,95.503,114.6,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-07,north_jersey_nj_r01_sm03,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-08,north_jersey_nj_r01_sm01,7,6,50.94,61.13,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-08,north_jersey_nj_r01_sm02,3,3,10.647,12.78,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-08,north_jersey_nj_r01_sm03,2,2,18.873,22.65,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-08,north_jersey_nj_r01_sm04,6,6,43.173,51.81,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-09,north_jersey_nj_r01_sm01,7,7,81.595,97.91,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-09,north_jersey_nj_r01_sm02,4,4,28.55,34.26,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-09,north_jersey_nj_r01_sm03,6,6,127.116,152.54,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-09,north_jersey_nj_r01_sm04,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-12,north_jersey_nj_r01_sm01,6,6,68.008,81.61,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-12,north_jersey_nj_r01_sm02,5,4,40.329,48.39,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-12,north_jersey_nj_r01_sm03,7,7,50.959,61.15,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-12,north_jersey_nj_r01_sm04,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-13,north_jersey_nj_r01_sm01,6,6,36.457,43.75,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-13,north_jersey_nj_r01_sm02,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-13,north_jersey_nj_r01_sm03,6,6,57.928,69.51,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-13,north_jersey_nj_r01_sm04,5,5,55.293,66.35,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-14,north_jersey_nj_r01_sm01,6,6,43.036,51.64,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-14,north_jersey_nj_r01_sm02,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-14,north_jersey_nj_r01_sm03,8,8,74.25,89.1,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-15,north_jersey_nj_r01_sm01,7,5,58.501,70.2,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-15,north_jersey_nj_r01_sm02,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-15,north_jersey_nj_r01_sm03,5,5,56.099,67.32,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-15,north_jersey_nj_r01_sm04,5,5,44.31,53.17,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-16,north_jersey_nj_r01_sm01,4,4,30.624,36.75,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-16,north_jersey_nj_r01_sm02,3,3,39.247,47.1,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-16,north_jersey_nj_r01_sm03,5,5,40.273,48.33,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-19,north_jersey_nj_r01_sm01,4,4,47.973,57.57,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-19,north_jersey_nj_r01_sm02,3,3,12.502,15.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-19,north_jersey_nj_r01_sm03,7,7,91.119,109.34,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-20,north_jersey_nj_r01_sm01,6,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-20,north_jersey_nj_r01_sm02,4,4,33.179,39.81,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-20,north_jersey_nj_r01_sm03,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-20,north_jersey_nj_r01_sm04,5,5,37.937,45.52,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-20,north_jersey_nj_r01_sm05,5,2,20.877,25.05,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-21,north_jersey_nj_r01_sm01,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-21,north_jersey_nj_r01_sm02,5,4,63.799,76.56,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-21,north_jersey_nj_r01_sm03,5,5,80.376,96.45,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-21,north_jersey_nj_r01_sm04,6,6,34.773,41.73,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-22,north_jersey_nj_r01_sm01,3,3,12.859,15.43,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-22,north_jersey_nj_r01_sm02,7,3,36.051,43.26,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-22,north_jersey_nj_r01_sm03,5,5,56.246,67.5,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-22,north_jersey_nj_r01_sm04,7,5,65.029,78.03,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-22,north_jersey_nj_r01_sm05,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-23,north_jersey_nj_r01_sm01,5,5,50.667,60.8,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-23,north_jersey_nj_r01_sm02,4,4,9.429,11.32,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-23,north_jersey_nj_r01_sm03,2,2,8.154,9.78,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-23,north_jersey_nj_r01_sm04,5,5,97.293,116.75,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-24,north_jersey_nj_r01_sm01,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-26,north_jersey_nj_r01_sm01,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-27,north_jersey_nj_r01_sm01,2,2,7.572,9.09,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-27,north_jersey_nj_r01_sm02,3,3,44.27,53.12,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-27,north_jersey_nj_r01_sm03,6,6,68.313,81.98,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-27,north_jersey_nj_r01_sm04,6,6,48.243,57.89,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-28,north_jersey_nj_r01_sm01,4,4,80.497,96.6,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-28,north_jersey_nj_r01_sm02,7,6,73.654,88.38,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-28,north_jersey_nj_r01_sm03,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-28,north_jersey_nj_r01_sm04,7,7,123.367,148.04,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-29,north_jersey_nj_r01_sm01,2,2,3.978,4.77,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-29,north_jersey_nj_r01_sm02,9,9,74.175,89.01,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-29,north_jersey_nj_r01_sm03,8,8,73.065,87.68,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-29,north_jersey_nj_r01_sm04,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-30,north_jersey_nj_r01_sm01,4,4,53.303,63.96,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-30,north_jersey_nj_r01_sm02,7,7,44.443,53.33,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-30,north_jersey_nj_r01_sm03,2,2,3.202,3.84,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-01-31,north_jersey_nj_r01_sm01,2,2,11.761,14.11,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-02,north_jersey_nj_r01_sm01,5,5,45.657,54.79,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-02,north_jersey_nj_r01_sm02,4,4,29.516,35.42,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-02,north_jersey_nj_r01_sm03,7,7,69.486,83.38,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-02,north_jersey_nj_r01_sm04,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-02,north_jersey_nj_r01_sm05,7,7,126.616,151.94,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-03,north_jersey_nj_r01_sm01,7,7,96.312,115.57,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-03,north_jersey_nj_r01_sm02,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-03,north_jersey_nj_r01_sm03,7,7,112.427,134.91,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-04,north_jersey_nj_r01_sm01,5,5,50.706,60.85,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-04,north_jersey_nj_r01_sm02,2,2,31.253,37.5,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-04,north_jersey_nj_r01_sm03,6,6,105.791,126.95,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-05,north_jersey_nj_r01_sm01,8,8,44.168,53.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-05,north_jersey_nj_r01_sm02,6,6,80.579,96.69,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-05,north_jersey_nj_r01_sm03,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-06,north_jersey_nj_r01_sm01,7,5,49.334,59.2,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-06,north_jersey_nj_r01_sm02,7,7,69.693,83.63,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-06,north_jersey_nj_r01_sm03,2,2,20.915,25.1,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-06,north_jersey_nj_r01_sm04,7,7,44.985,53.98,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-06,north_jersey_nj_r01_sm05,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-09,north_jersey_nj_r01_sm01,6,2,12.839,15.41,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-09,north_jersey_nj_r01_sm02,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-09,north_jersey_nj_r01_sm03,3,3,25.887,31.06,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-09,north_jersey_nj_r01_sm04,4,3,15.999,19.2,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-09,north_jersey_nj_r01_sm05,6,4,60.269,72.32,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-09,north_jersey_nj_r01_sm06,6,6,67.347,80.82,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-10,north_jersey_nj_r01_sm01,7,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-10,north_jersey_nj_r01_sm02,3,3,36.511,43.81,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-10,north_jersey_nj_r01_sm03,5,5,50.413,60.5,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-10,north_jersey_nj_r01_sm04,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-10,north_jersey_nj_r01_sm05,7,6,57.481,68.98,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-11,north_jersey_nj_r01_sm01,1,1,0.0,0.0,north_jersey_nj_r01
integrated,"North Jersey, NJ",2026-02-11,north_jersey_nj_r01_sm02,7,6,42.496,50.99,north_jersey_nj_r01
