size,request_id,ok,status,elapsed_ms,response_bytes,osrm_code,error
600,95,True,200,5741.330599877983,132457,Ok,
600,71,True,200,5814.8329998366535,132457,Ok,
600,72,True,200,5815.286899916828,132457,Ok,
600,52,True,200,5832.924799993634,132457,Ok,
600,10,True,200,5872.160299913958,132457,Ok,
600,5,True,200,5878.048199927434,132457,Ok,
600,66,True,200,5826.976299984381,132457,Ok,
600,94,True,200,5764.5674999803305,132457,Ok,
600,64,True,200,5842.304800171405,132457,Ok,
600,73,True,200,5836.0498000402,132457,Ok,
600,76,True,200,5841.310800053179,132457,Ok,
600,80,True,200,5842.662799870595,132457,Ok,
600,14,True,200,5905.117999995127,132457,Ok,
600,30,True,200,5894.786400021985,132457,Ok,
600,81,True,200,5874.731699936092,132457,Ok,
600,47,True,200,5909.680800046772,132457,Ok,
600,59,True,200,5904.010100057349,132457,Ok,
600,82,True,200,5884.127999888733,132457,Ok,
600,88,True,200,5856.227000011131,132457,Ok,
600,51,True,200,5921.031000092626,132457,Ok,
600,19,True,200,5951.616899808869,132457,Ok,
600,86,True,200,5903.441400034353,132457,Ok,
600,41,True,200,5950.529699912295,132457,Ok,
600,79,True,200,5919.139799894765,132457,Ok,
600,8,True,200,5989.920000080019,132457,Ok,
600,44,True,200,5964.855599915609,132457,Ok,
600,87,True,200,5927.250099834055,132457,Ok,
600,100,True,200,5870.504599995911,132457,Ok,
600,93,True,200,5880.015200003982,132457,Ok,
600,22,True,200,5997.005200013518,132457,Ok,
600,96,True,200,5882.872799877077,132457,Ok,
600,21,True,200,6001.805700128898,132457,Ok,
600,91,True,200,5891.287599923089,132457,Ok,
600,67,True,200,5963.963899994269,132457,Ok,
600,89,True,200,5910.725899972022,132457,Ok,
600,17,True,200,6016.539699863642,132457,Ok,
700,24,True,200,6447.594600031152,154627,Ok,
700,2,True,200,6528.131500119343,154627,Ok,
700,17,True,200,6519.248700002208,154627,Ok,
700,30,True,200,6499.219999881461,154627,Ok,
700,15,True,200,6529.544499935582,154627,Ok,
700,55,True,200,6476.758900098503,154627,Ok,
700,18,True,200,6531.133800046518,154627,Ok,
700,67,True,200,6459.999800194055,154627,Ok,
700,38,True,200,6506.944900145754,154627,Ok,
700,96,True,200,6501.542099984363,154627,Ok,
700,29,True,200,6586.437700083479,154627,Ok,
700,3,True,200,6618.96639992483,154627,Ok,
700,22,True,200,6600.824800087139,154627,Ok,
700,19,True,200,6609.227200038731,154627,Ok,
700,56,True,200,6559.847300173715,154627,Ok,
700,5,True,200,6658.236100105569,154627,Ok,
700,34,True,200,6628.910999977961,154627,Ok,
700,63,True,200,6593.925599940121,154627,Ok,
700,25,True,200,6654.716700082645,154627,Ok,
700,47,True,200,6621.905500069261,154627,Ok,
700,16,True,200,6673.853100044653,154627,Ok,
700,13,True,200,6680.191699881107,154627,Ok,
700,51,True,200,6629.582500085235,154627,Ok,
700,57,True,200,6627.245399868116,154627,Ok,
700,41,True,200,6649.631900014356,154627,Ok,
700,87,True,200,6606.022099964321,154627,Ok,
700,97,True,200,6596.71980002895,154627,Ok,
700,44,True,200,6672.351199900731,154627,Ok,
700,75,True,200,6638.843399938196,154627,Ok,
700,20,True,200,6716.798899928108,154627,Ok,
700,60,True,200,6662.358400179073,154627,Ok,
700,65,True,200,6653.75900012441,154627,Ok,
700,37,True,200,6698.351599974558,154627,Ok,
700,1,True,200,6755.921100033447,154627,Ok,
700,82,True,200,6657.51240006648,154627,Ok,
700,28,True,200,6746.70200003311,154627,Ok,
700,61,True,200,6703.345600049943,154627,Ok,
700,84,True,200,6683.961600065231,154627,Ok,
700,86,True,200,6688.458600081503,154627,Ok,
700,8,True,200,6787.696699844673,154627,Ok,
700,95,True,200,6680.502400035039,154627,Ok,
700,14,True,200,6797.8741999249905,154627,Ok,
700,52,True,200,6757.0760999806225,154627,Ok,
700,81,True,200,6745.31070003286,154627,Ok,
700,49,True,200,6801.297900034115,154627,Ok,
700,54,True,200,6800.638800021261,154627,Ok,
700,6,True,200,6864.715399919078,154627,Ok,
700,40,True,200,6819.796499796212,154627,Ok,
700,36,True,200,6835.837099933997,154627,Ok,
700,100,True,200,6770.886200014502,154627,Ok,
700,4,True,200,6899.720899993554,154627,Ok,
700,68,True,200,6844.495000084862,154627,Ok,
700,62,True,200,6863.121599890292,154627,Ok,
700,70,True,200,6859.656399814412,154627,Ok,
700,11,True,200,6949.26240015775,154627,Ok,
700,58,True,200,6887.894200161099,154627,Ok,
700,23,True,200,6951.438399963081,154627,Ok,
700,78,True,200,6879.6802998986095,154627,Ok,
700,21,True,200,6963.308000005782,154627,Ok,
700,10,True,200,6981.802799971774,154627,Ok,
700,39,True,200,6939.574100077152,154627,Ok,
700,46,True,200,6937.683600001037,154627,Ok,
700,9,True,200,6997.52389988862,154627,Ok,
700,79,True,200,6908.903099829331,154627,Ok,
700,83,True,200,6909.70590012148,154627,Ok,
700,73,True,200,6923.160299891606,154627,Ok,
700,91,True,200,6911.593100056052,154627,Ok,
700,27,True,200,7001.074499916285,154627,Ok,
700,77,True,200,6936.088800197467,154627,Ok,
700,98,True,200,6914.529799949378,154627,Ok,
700,64,True,200,6953.066399786621,154627,Ok,
700,80,True,200,6945.653700036928,154627,Ok,
700,94,True,200,6937.22469988279,154627,Ok,
700,45,True,200,6990.177200175822,154627,Ok,
700,53,True,200,6988.077600020915,154627,Ok,
700,42,True,200,7008.363800123334,154627,Ok,
700,90,True,200,6961.994900135323,154627,Ok,
700,50,True,200,7006.300300126895,154627,Ok,
700,33,True,200,7035.58829985559,154627,Ok,
700,59,True,200,7005.730599863455,154627,Ok,
700,43,True,200,7020.863200072199,154627,Ok,
700,66,True,200,6996.383500052616,154627,Ok,
700,48,True,200,7023.922599852085,154627,Ok,
700,35,True,200,7045.852599898353,154627,Ok,
700,71,True,200,7000.104499980807,154627,Ok,
700,31,True,200,7061.403200030327,154627,Ok,
700,88,True,200,6996.025699889287,154627,Ok,
700,12,True,200,7096.7273998539895,154627,Ok,
700,69,True,200,7020.379000110552,154627,Ok,
700,89,True,200,7006.5835998393595,154627,Ok,
700,99,True,200,6992.036300012842,154627,Ok,
700,72,True,200,7022.77380018495,154627,Ok,
700,93,True,200,7010.079100029543,154627,Ok,
700,26,True,200,7095.933699980378,154627,Ok,
700,76,True,200,7030.30960005708,154627,Ok,
700,74,True,200,7033.638899913058,154627,Ok,
700,92,True,200,7023.255500011146,154627,Ok,
700,32,True,200,7097.843899857253,154627,Ok,
700,85,True,200,7036.750300088897,154627,Ok,
700,7,True,200,7135.322199901566,154627,Ok,
800,21,True,200,7560.618599876761,176928,Ok,
800,36,True,200,7550.741099985316,176928,Ok,
800,46,True,200,7548.11599990353,176928,Ok,
800,32,True,200,7579.380500130355,176928,Ok,
800,77,True,200,7548.038200009614,176928,Ok,
800,99,True,200,7531.0347999911755,176928,Ok,
800,7,True,200,7650.482299970463,176928,Ok,
800,35,True,200,7671.273600077257,176928,Ok,
800,20,True,200,7685.923100216314,176928,Ok,
800,64,True,200,7656.709200004116,176928,Ok,
800,63,True,200,7661.125299986452,176928,Ok,
800,80,True,200,7690.827700076625,176928,Ok,
800,55,True,200,7712.354399962351,176928,Ok,
800,39,True,200,7726.184499915689,176928,Ok,
800,66,True,200,7726.17969987914,176928,Ok,
800,97,True,200,7705.557600129396,176928,Ok,
800,18,True,200,7772.693899925798,176928,Ok,
800,48,True,200,7755.392899969593,176928,Ok,
800,27,True,200,7777.931499993429,176928,Ok,
800,41,True,200,7770.434600068256,176928,Ok,
800,61,True,200,7761.589800007641,176928,Ok,
800,3,True,200,7822.842799825594,176928,Ok,
800,52,True,200,7787.170600146055,176928,Ok,
800,2,True,200,7831.871500005946,176928,Ok,
800,10,True,200,7828.176699811593,176928,Ok,
800,9,True,200,7831.956400070339,176928,Ok,
800,51,True,200,7808.584500104189,176928,Ok,
800,15,True,200,7846.586700063199,176928,Ok,
800,95,True,200,7790.569999953732,176928,Ok,
800,87,True,200,7807.298100087792,176928,Ok,
800,47,True,200,7846.921999938786,176928,Ok,
800,56,True,200,7850.475099869072,176928,Ok,
800,79,True,200,7835.662900004536,176928,Ok,
800,81,True,200,7836.090199882165,176928,Ok,
800,19,True,200,7887.847500154749,176928,Ok,
800,94,True,200,7833.424699958414,176928,Ok,
800,34,True,200,7883.949599927291,176928,Ok,
800,13,True,200,7904.227599967271,176928,Ok,
800,50,True,200,7881.10959995538,176928,Ok,
800,58,True,200,7877.343199914321,176928,Ok,
800,72,True,200,7894.45160003379,176928,Ok,
800,68,True,200,7912.510000169277,176928,Ok,
800,89,True,200,7908.220699988306,176928,Ok,
800,76,True,200,7932.205999968573,176928,Ok,
800,1,True,200,8053.68009977974,176928,Ok,
800,14,True,200,8049.4840000756085,176928,Ok,
800,82,True,200,8000.521600013599,176928,Ok,
800,90,True,200,8010.923499939963,176928,Ok,
800,84,True,200,8024.303700076416,176928,Ok,
800,16,True,200,8077.682900009677,176928,Ok,
800,28,True,200,8070.392400026321,176928,Ok,
800,86,True,200,8030.166500015184,176928,Ok,
800,23,True,200,8116.1757002118975,176928,Ok,
800,53,True,200,8095.536099979654,176928,Ok,
800,96,True,200,8063.049100106582,176928,Ok,
800,8,True,200,8134.496899787337,176928,Ok,
800,73,True,200,8086.337700020522,176928,Ok,
800,59,True,200,8099.776700139046,176928,Ok,
800,6,True,200,8142.944700084627,176928,Ok,
800,71,True,200,8094.895400106907,176928,Ok,
800,85,True,200,8107.607299927622,176928,Ok,
800,11,True,200,8166.359500028193,176928,Ok,
800,92,True,200,8109.963400056586,176928,Ok,
800,42,True,200,8181.523100007325,176928,Ok,
800,4,True,200,8215.432699769735,176928,Ok,
800,26,True,200,8199.854499893263,176928,Ok,
800,29,True,200,8200.145300012082,176928,Ok,
800,60,True,200,8179.287699982524,176928,Ok,
800,17,True,200,8213.817900046706,176928,Ok,
800,83,True,200,8166.31540004164,176928,Ok,
800,75,True,200,8173.566900193691,176928,Ok,
800,57,True,200,8189.277600031346,176928,Ok,
800,22,True,200,8217.431399971247,176928,Ok,
800,38,True,200,8206.725699827075,176928,Ok,
800,88,True,200,8171.790699940175,176928,Ok,
800,30,True,200,8216.00710018538,176928,Ok,
800,45,True,200,8206.601900048554,176928,Ok,
800,78,True,200,8184.085899963975,176928,Ok,
800,62,True,200,8197.871400043368,176928,Ok,
800,54,True,200,8205.763699952513,176928,Ok,
800,40,True,200,8218.607099959627,176928,Ok,
800,43,True,200,8218.06830004789,176928,Ok,
800,37,True,200,8224.682699888945,176928,Ok,
800,67,True,200,8205.59519995004,176928,Ok,
800,5,True,200,8254.893700126559,176928,Ok,
800,70,True,200,8206.77029993385,176928,Ok,
800,49,True,200,8225.101500051096,176928,Ok,
800,65,True,200,8215.460899984464,176928,Ok,
800,24,True,200,8248.202899936587,176928,Ok,
800,12,True,200,8260.018999921158,176928,Ok,
800,25,True,200,8251.78339984268,176928,Ok,
800,69,True,200,8220.22489993833,176928,Ok,
800,33,True,200,8250.058999983594,176928,Ok,
800,31,True,200,8253.806099994108,176928,Ok,
800,100,True,200,8202.343799872324,176928,Ok,
800,91,True,200,8211.354200029746,176928,Ok,
800,44,True,200,8251.004500081763,176928,Ok,
800,98,True,200,8210.54259990342,176928,Ok,
800,93,True,200,8216.648900182918,176928,Ok,
800,74,True,200,8235.084499930963,176928,Ok,
900,7,True,200,8160.398699808866,199090,Ok,
900,15,True,200,8444.086800096557,199090,Ok,
900,60,True,200,8587.260500062257,199090,Ok,
900,89,True,200,8574.39750013873,199090,Ok,
900,34,True,200,8766.08070009388,199090,Ok,
900,5,True,200,8808.025500038639,199090,Ok,
900,66,True,200,8722.758500138298,199090,Ok,
900,10,True,200,8822.862700093538,199090,Ok,
900,28,True,200,8797.856599790975,199090,Ok,
900,82,True,200,8800.223999889567,199090,Ok,
900,42,True,200,8868.890800047666,199090,Ok,
900,19,True,200,8930.860699852929,199090,Ok,
900,3,True,200,8956.012800103053,199090,Ok,
900,36,True,200,8919.846900040284,199090,Ok,
900,16,True,200,8968.650500057265,199090,Ok,
900,92,True,200,8854.626999935135,199090,Ok,
900,38,True,200,8941.48729997687,199090,Ok,
900,43,True,200,8941.84589991346,199090,Ok,
900,32,True,200,8968.645500019193,199090,Ok,
900,14,True,200,9000.698200194165,199090,Ok,
900,9,True,200,9009.025800041854,199090,Ok,
900,97,True,200,8893.292599823326,199090,Ok,
900,29,True,200,9006.79360004142,199090,Ok,
900,4,True,200,9047.129400074482,199090,Ok,
900,79,True,200,8941.237600054592,199090,Ok,
900,47,True,200,8992.846000008285,199090,Ok,
900,55,True,200,8976.702000014484,199090,Ok,
900,35,True,200,9017.090499866754,199090,Ok,
900,45,True,200,9009.577500168234,199090,Ok,
900,83,True,200,8952.484800014645,199090,Ok,
900,31,True,200,9034.734099870548,199090,Ok,
900,51,True,200,9014.00399999693,199090,Ok,
900,21,True,200,9065.83460001275,199090,Ok,
900,71,True,200,8984.548700042069,199090,Ok,
900,12,True,200,9083.46480014734,199090,Ok,
900,100,True,200,8945.051899878308,199090,Ok,
900,53,True,200,9021.349600050598,199090,Ok,
900,64,True,200,9003.035800065845,199090,Ok,
900,18,True,200,9093.197900103405,199090,Ok,
900,68,True,200,9010.063900146633,199090,Ok,
900,70,True,200,9010.247900150716,199090,Ok,
900,99,True,200,8994.908299995586,199090,Ok,
900,88,True,200,9018.599800067022,199090,Ok,
900,74,True,200,9042.187699815258,199090,Ok,
900,44,True,200,9095.778499962762,199090,Ok,
900,90,True,200,9026.459299959242,199090,Ok,
900,1,True,200,9158.365100156516,199090,Ok,
900,61,True,200,9070.915499934927,199090,Ok,
900,24,True,200,9140.741199953482,199090,Ok,
900,49,True,200,9102.54540015012,199090,Ok,
900,56,True,200,9117.0751999598,199090,Ok,
900,39,True,200,9192.282699979842,199090,Ok,
900,27,True,200,9227.067299885675,199090,Ok,
900,75,True,200,9153.803699882701,199090,Ok,
900,2,True,200,9304.39529987052,199090,Ok,
900,25,True,200,9311.903499998152,199090,Ok,
900,69,True,200,9239.671100163832,199090,Ok,
900,98,True,200,9219.347400125116,199090,Ok,
900,93,True,200,9234.495899872854,199090,Ok,
900,63,True,200,9276.061199838296,199090,Ok,
900,30,True,200,9343.690800014883,199090,Ok,
900,11,True,200,9379.160499898717,199090,Ok,
900,59,True,200,9296.872900100425,199090,Ok,
900,94,True,200,9256.049399962649,199090,Ok,
900,65,True,200,9293.676899978891,199090,Ok,
900,95,True,200,9258.90289992094,199090,Ok,
900,8,True,200,9393.37159995921,199090,Ok,
900,80,True,200,9285.96009989269,199090,Ok,
900,73,True,200,9295.60529999435,199090,Ok,
900,22,True,200,9381.394099909812,199090,Ok,
900,77,True,200,9296.309099998325,199090,Ok,
900,91,True,200,9279.799200128764,199090,Ok,
900,52,True,200,9339.536699932069,199090,Ok,
900,33,True,200,9376.02740013972,199090,Ok,
900,96,True,200,9281.133800046518,199090,Ok,
900,78,True,200,9311.158600030467,199090,Ok,
900,41,True,200,9380.315399961546,199090,Ok,
900,58,True,200,9343.453099951148,199090,Ok,
900,37,True,200,9388.686200138181,199090,Ok,
900,17,True,200,9421.375999925658,199090,Ok,
900,76,True,200,9328.3681999892,199090,Ok,
900,6,True,200,9438.147299923003,199090,Ok,
900,50,True,200,9373.853400116786,199090,Ok,
900,48,True,200,9378.400700166821,199090,Ok,
900,23,True,200,9421.75620002672,199090,Ok,
900,57,True,200,9361.381100025028,199090,Ok,
900,62,True,200,9355.85859999992,199090,Ok,
900,46,True,200,9394.860799890012,199090,Ok,
900,72,True,200,9351.383600151166,199090,Ok,
900,86,True,200,9338.151999982074,199090,Ok,
900,54,True,200,9386.334500042722,199090,Ok,
900,87,True,200,9341.658300021663,199090,Ok,
900,40,True,200,9418.663099873811,199090,Ok,
900,85,True,200,9348.746699979529,199090,Ok,
900,84,True,200,9353.378900093958,199090,Ok,
900,13,True,200,9464.315399993211,199090,Ok,
900,20,True,200,9455.999600002542,199090,Ok,
900,67,True,200,9376.686400035396,199090,Ok,
900,81,True,200,9363.490300020203,199090,Ok,
900,26,True,200,9450.432599987835,199090,Ok,
1000,1,True,200,9478.634899947792,221385,Ok,
1000,17,True,200,9663.530099904165,221385,Ok,
1000,96,True,200,9687.89379997179,221385,Ok,
1000,97,True,200,9699.645000044256,221385,Ok,
1000,52,True,200,9755.168600007892,221385,Ok,
1000,94,True,200,9733.214099891484,221385,Ok,
1000,9,True,200,9830.060000065714,221385,Ok,
1000,99,True,200,9726.640800014138,221385,Ok,
1000,100,True,200,9726.813500048593,221385,Ok,
1000,85,True,200,9756.601500092074,221385,Ok,
1000,16,True,200,9837.817399995402,221385,Ok,
1000,64,True,200,9779.999200021848,221385,Ok,
1000,3,True,200,9854.918800061569,221385,Ok,
1000,22,True,200,9849.558399990201,221385,Ok,
1000,38,True,200,9876.13600003533,221385,Ok,
1000,7,True,200,9962.355899857357,221385,Ok,
1000,50,True,200,9910.144499968737,221385,Ok,
1000,84,True,200,9885.762699879706,221385,Ok,
1000,69,True,200,9899.22929997556,221385,Ok,
1000,49,True,200,9923.023600131273,221385,Ok,
1000,23,True,200,9966.38480015099,221385,Ok,
1000,90,True,200,9898.650500224903,221385,Ok,
1000,58,True,200,9929.663500050083,221385,Ok,
1000,77,True,200,9916.284100152552,221385,Ok,
1000,93,True,200,9916.453500045463,221385,Ok,
1000,42,True,200,9970.978799974546,221385,Ok,
1000,25,True,200,9996.10840016976,221385,Ok,
1000,18,True,200,10014.183799969032,221385,Ok,
1000,2,True,200,10033.056600019336,221385,Ok,
1000,28,True,200,10045.875899959356,221385,Ok,
1000,35,True,200,10042.142499936745,221385,Ok,
1000,83,True,200,10006.768400082365,221385,Ok,
1000,81,True,200,10011.226899921894,221385,Ok,
1000,63,True,200,10034.609999973327,221385,Ok,
1000,98,True,200,10000.2335999161,221385,Ok,
1000,41,True,200,10066.01980002597,221385,Ok,
1000,92,True,200,10019.100700039417,221385,Ok,
1000,59,True,200,10056.206499924883,221385,Ok,
1000,36,True,200,10087.308099959046,221385,Ok,
1000,53,True,200,10067.487399792299,221385,Ok,
1000,57,True,200,10065.10529993102,221385,Ok,
1000,10,True,200,10127.77050002478,221385,Ok,
1000,82,True,200,10048.833899898455,221385,Ok,
1000,74,True,200,10057.520400034264,221385,Ok,
1000,76,True,200,10058.51830006577,221385,Ok,
1000,55,True,200,10080.958999926224,221385,Ok,
1000,80,True,200,10060.846399981529,221385,Ok,
1000,24,True,200,10148.239700123668,221385,Ok,
1000,44,True,200,10132.510999916121,221385,Ok,
1000,72,True,200,10108.328300062567,221385,Ok,
1000,6,True,200,10189.748600125313,221385,Ok,
1000,21,True,200,10174.702600110322,221385,Ok,
1000,11,True,200,10192.020900081843,221385,Ok,
1000,70,True,200,10123.29260003753,221385,Ok,
1000,39,True,200,10179.249600041658,221385,Ok,
1000,12,True,200,10238.88530000113,221385,Ok,
1000,54,True,200,10186.260899994522,221385,Ok,
1000,43,True,200,10221.998399822041,221385,Ok,
1000,37,True,200,10233.643600018695,221385,Ok,
1000,60,True,200,10209.595400141552,221385,Ok,
1000,89,True,200,10187.51690001227,221385,Ok,
1000,34,True,200,10247.797999996692,221385,Ok,
1000,87,True,200,10196.587200043723,221385,Ok,
1000,61,True,200,10226.043500006199,221385,Ok,
1000,4,True,200,10294.154200004414,221385,Ok,
1000,5,True,200,10297.522499924526,221385,Ok,
1000,47,True,200,10249.154099961743,221385,Ok,
1000,68,True,200,10236.912699881941,221385,Ok,
1000,88,True,200,10229.395699920133,221385,Ok,
1000,78,True,200,10284.204700030386,221385,Ok,
1000,32,True,200,10339.446199825034,221385,Ok,
1000,27,True,200,10348.802800057456,221385,Ok,
1000,19,True,200,10366.029500029981,221385,Ok,
1000,31,True,200,10356.861100066453,221385,Ok,
1000,62,True,200,10332.646199967712,221385,Ok,
1000,46,True,200,10351.966999936849,221385,Ok,
1000,40,True,200,10370.424600085244,221385,Ok,
1000,8,True,200,10413.470400031656,221385,Ok,
1000,86,True,200,10330.381999956444,221385,Ok,
1000,95,True,200,10322.625199798495,221385,Ok,
1000,14,True,200,10418.260799953714,221385,Ok,
1000,79,True,200,10344.264100072905,221385,Ok,
1000,45,True,200,10380.705999908969,221385,Ok,
1000,65,True,200,10361.120800022036,221385,Ok,
1000,20,True,200,10419.955499935895,221385,Ok,
1000,75,True,200,10359.555799979717,221385,Ok,
1000,15,True,200,10434.582599904388,221385,Ok,
1000,33,True,200,10413.826300064102,221385,Ok,
1000,91,True,200,10357.16319992207,221385,Ok,
1000,56,True,200,10392.016399884596,221385,Ok,
1000,29,True,200,10427.871699910611,221385,Ok,
1000,73,True,200,10381.352399941534,221385,Ok,
1000,51,True,200,10406.220200005919,221385,Ok,
1000,67,True,200,10393.000099807978,221385,Ok,
1000,48,True,200,10416.939100017771,221385,Ok,
1000,26,True,200,10447.637400124222,221385,Ok,
1000,13,True,200,10471.837099874392,221385,Ok,
1000,71,True,200,10403.271600138396,221385,Ok,
1000,66,True,200,10411.008400144055,221385,Ok,
1000,30,True,200,10663.492599967867,221385,Ok,
